ACDATE	ETXEUR	GRXEUR	HKXHKD	NSXUSD	SPXUSD	US2000USD	US30USD	CORNUSD	NATGASUSD	SOYBNUSD	SUGARUSD	WHEATUSD	WTIUSD	XAGEUR	XAUEUR	XAUUSD	XAUXAG	XCUUSD	XPTUSD	XPDUSD	EURUSD
2018-11-04 00:00:00	3201.5	11514.0	25768.5	6968.0	2715.875	1542.234	25138.5	3.671	3.4205	8.7415	0.12633	5.016	62.675	12.94895	1082.555	1232.445	83.6275	2.80137	870.359	1117.926	1.13978
2018-11-06 00:00:00	3221.5	11540.0	26415.5	7048.25	2765.375	1552.763	25579.0	3.657	3.4965	8.6935	0.12277	5.027	61.905	12.71664	1073.195	1229.615	84.393	2.71793	869.847	1116.996	1.14413
2018-11-08 00:00:00	3215.5	11468.75	25570.5	7156.38	2808.875	1578.823	26164.0	3.666	3.5235	8.6385	0.12082	4.985	60.545	12.70078	1074.285	1219.085	84.711	2.71602	863.775	1126.71	1.13222
2018-11-11 00:00:00	3235.5	11571.5	25659.5	7087.25	2791.375	1548.752	25945.0	3.641	3.7575	8.7235	0.12148	4.943	60.945	12.52842	1069.085	1210.505	85.3365	2.67112	854.732	1115.4	1.13241
2018-11-13 00:00:00	3198.5	11424.0	25695.5	6845.25	2725.625	1521.276	25392.5	3.619	4.03	8.6665	0.11905	5.01	55.435	12.39956	1065.665	1202.885	85.784	2.67617	841.267	1115.367	1.13114
2018-11-15 00:00:00	3200.5	11405.5	26176.5	6879.38	2730.505	1520.793	25237.5	3.626	3.9015	8.7645	0.12012	4.984	56.915	12.62247	1072.425	1215.485	84.9365	2.73	841.724	1158.115	1.14131
2018-11-18 00:00:00	3177.5	11357.25	26230.5	6872.0	2732.625	1524.253	25375.0	3.586	4.55	8.7955	0.12021	5.007	57.365	12.63229	1070.185	1219.775	84.7995	2.77195	845.63	1182.233	1.14137
2018-11-20 00:00:00	3142.5	11125.5	25796.5	6566.5	2651.25	1464.0	24407.0	3.575	4.571	8.6985	0.11929	4.958	54.395	12.59623	1073.055	1220.885	85.285	2.7459	841.492	1144.748	1.13722
2018-11-22 00:00:00	3120.5	11145.0	25883.5	6542.875	2639.875	1481.723	24390.5	3.579	4.2605	8.7355	0.11969	4.986	53.415	12.71343	1076.265	1228.395	84.6725	2.78734	847.765	1155.39	1.1341
2018-11-25 00:00:00	3143.5	11267.0	26362.5	6574.75	2644.125	1489.751	24327.0	3.535	4.062	8.6625	0.1195	4.947	50.925	12.62013	1079.495	1224.675	85.568	2.75709	841.105	1129.8	1.13377
2018-11-27 00:00:00	3178.5	11384.5	26578.0	6727.13	2686.005	1493.538	24751.5	3.5825	4.2365	8.6655	0.1181	4.9355	52.115	12.53412	1075.375	1214.735	85.785	2.70733	833.87	1151.36	1.12972
2018-11-29 00:00:00	3176.5	11322.0	26672.5	6911.5	2741.875	1523.808	25359.5	3.621	4.607	8.777	0.12266	4.907	51.595	12.56509	1075.265	1225.055	85.527	2.76842	820.316	1185.25	1.13927
2018-12-01 00:00:00	3178.5	11314.25	26571.5	6965.25	2763.75	1534.394	25583.5	3.691	4.6095	8.8515	0.12263	4.984	50.69	12.53538	1079.91	1220.51	86.187	2.76587	798.74	1182.025	1.13217
2018-12-03 00:00:00	3197.5	11403.0	27139.5	7012.38	2776.375	1543.956	25794.4	3.689	4.356	8.9495	0.12381	5.025	53.505	12.68609	1087.325	1237.135	85.4715	2.77615	806.398	1207.55	1.13545
2018-12-05 00:00:00	3106.5	11035.25	26079.5	6694.625	2668.0	1474.158	24840.4	3.682	4.4255	9.0205	0.12227	5.006	52.435	12.77563	1092.755	1240.025	85.407	2.74083	800.696	1239.05	1.13491
2018-12-07 00:00:00	3078.5	10923.0	26254.5	6827.25	2688.625	1477.875	24940.2	3.682	4.3375	9.0165	0.12123	5.006	51.265	12.7195	1090.265	1240.065	85.5175	2.72515	789.341	1214.4	1.13937
2018-12-09 00:00:00	3028.5	10671.75	25681.5	6573.25	2617.875	1438.347	24207.1	3.697	4.6275	9.0405	0.12305	5.144	52.555	12.8146	1093.235	1249.415	85.4795	2.70961	792.389	1224.5	1.13996
2018-12-11 00:00:00	3072.5	10880.5	26183.0	6762.0	2653.875	1441.483	24391.4	3.708	4.3695	9.0965	0.12308	5.065	52.275	12.87315	1098.675	1244.355	85.2905	2.74647	787.168	1249.75	1.13218
2018-12-13 00:00:00	3087.5	10836.5	26137.0	6688.625	2626.125	1433.372	24579.6	3.702	4.076	9.005	0.12262	5.2	52.395	12.97793	1092.885	1241.705	84.2635	2.74785	796.513	1262.0	1.13047
2018-12-16 00:00:00	3087.5	10892.05	26115.17	6630.2995	2610.8505	1415.054	24135.4	3.708	3.629	8.951	0.12186	5.16	51.385	12.88341	1092.885	1237.065	84.9205	2.73653	787.636	1240.4	1.13047
2018-12-18 00:00:00	3087.5	10747.4	25882.669	6498.2	2551.65	1376.542	23661.0	3.692	3.8065	9.0115	0.11885	5.177	46.7075	12.86983	1092.885	1251.1785	85.3565	2.64358	792.758	1251.2	1.13759
2018-12-20 00:00:00	3087.5	10544.55	25549.969	6276.6495	2476.7995	1334.195	22979.5	3.635	3.6695	8.8795	0.11979	5.0745	46.2995	12.9074	1092.885	1259.38	85.3435	2.68243	795.593	1264.4	1.13709
2018-12-23 00:00:00	3087.5	10544.55	25461.5	6077.4495	2428.6995	1294.9635	22419.5	3.663	3.8025	8.7895	0.11958	5.0	46.078	12.89565	1092.885	1264.11	85.85	2.65395	790.773	1232.525	1.14015
2018-12-25 00:00:00	3087.5	10544.55	25900.87	5838.695	2326.7995	1263.5975	21718.5	3.622	3.539	8.8245	0.11983	5.041	42.726	12.91942	1092.885	1272.625	85.9605	2.6444	787.152	1249.425	1.14134
2018-12-27 00:00:00	3087.5	10498.5	25520.569	6324.9005	2503.2	1328.209	23042.0	3.635	3.564	8.666	0.11897	4.9835	45.688	13.32882	1092.885	1277.7665	83.6705	2.66564	795.502	1266.3	1.14358
2018-12-30 00:00:00	3073.5	10583.3	25836.169	6332.305	2501.5	1347.399	23173.5	3.638	3.1385	8.8245	0.12003	5.002	45.842	13.4413	1095.285	1278.2065	83.2235	2.6682	790.59	1255.75	1.14393
2019-01-01 00:00:00	3073.5	10486.65	25117.769	6263.605	2484.7495	1353.336	23373.0	3.651	3.014	8.778	0.11685	4.913	44.975	13.49284	1117.955	1284.0565	82.851	2.63578	795.609	1267.45	1.14613
2019-01-03 00:00:00	8597.38	10495.65	25380.969	6193.1495	2460.7495	1330.157	22671.4	3.696	2.943	8.9465	0.11424	5.021	47.293	13.82422	1137.106	1294.5485	82.256	2.56259	799.08	1268.3	1.13984
2019-01-06 00:00:00	8767.5	10823.9	25796.67	6437.9445	2537.6995	1385.062	23476.6	3.729	2.963	9.0615	0.11636	5.063	48.6595	13.76112	1125.738	1288.9535	81.8105	2.62727	820.37	1303.25	1.14105
2019-01-08 00:00:00	8890.75	10936.75	26553.37	6585.2045	2582.6	1426.663	23790.1	3.72	3.019	9.033	0.12423	5.101	50.525	13.68121	1121.8675	1282.2365	81.9975	2.64778	821.968	1333.25	1.14576
2019-01-10 00:00:00	8869.07	10927.65	26587.069	6602.3	2590.0	1443.092	23927.7	3.68	3.0265	8.9355	0.12412	5.028	52.4825	13.53962	1119.0405	1292.8865	82.654	2.62105	820.788	1326.9	1.146
2019-01-13 00:00:00	8817.25	10818.3	26286.27	6539.65	2575.3495	1440.117	23846.7	3.708	3.363	8.963	0.12441	5.1155	51.062	13.61542	1124.0225	1290.58	82.555	2.63753	811.27	1313.4	1.146
2019-01-15 00:00:00	8877.45	10893.8	26786.37	6675.805	2611.15	1444.31	24037.7	3.659	3.485	8.8375	0.12873	5.022	52.088	13.66126	1129.97	1289.6935	82.7075	2.62895	800.983	1326.45	1.14142
2019-01-17 00:00:00	8957.66	10969.65	27023.77	6724.145	2641.1	1465.688	24303.7	3.71	3.4395	8.9535	0.12584	5.09	52.624	13.64197	1134.4695	1292.015	83.1635	2.68331	809.818	1401.3	1.13615
2019-01-20 00:00:00	9067.2555	11229.4	27190.47	6763.2495	2665.8	1479.448	24647.7	3.725	3.335	9.0315	0.12584	5.09	54.0435	13.49929	1128.543	1281.45	83.5935	2.69608	799.351	1387.75	1.13654
2019-01-22 00:00:00	9016.5	11077.05	27027.27	6664.345	2637.4	1457.965	24383.8	3.716	3.065	9.003	0.12665	5.1475	52.995	13.49847	1130.529	1283.4715	83.753	2.65117	791.854	1352.75	1.13634
2019-01-24 00:00:00	9190.195	11197.5	27499.169	6724.808	2649.7995	1462.009	24493.1	3.7	3.1265	9.0535	0.12776	5.128	53.8	13.54416	1132.8485	1282.06	83.6405	2.63611	802.79	1330.4	1.14021
2019-01-27 00:00:00	9151.0	11253.4	27701.469	6768.45	2659.7005	1478.369	24657.8	3.728	2.935	9.1195	0.12294	5.136	53.36	13.78045	1139.213	1303.245	82.6675	2.71285	816.54	1360.75	1.1413
2019-01-29 00:00:00	9124.0	11211.65	27664.369	6677.85	2644.7005	1472.921	24604.8	3.746	2.9835	9.088	0.12554	5.063	53.54	13.84735	1146.451	1313.88	82.7935	2.71175	814.498	1348.5	1.14349
2019-01-31 00:00:00	9081.0	11179.5	28177.27	6885.8055	2705.4995	1500.251	24993.8	3.698	2.9025	9.062	0.12532	5.0915	53.895	14.01886	1154.001	1321.1435	82.315	2.7704	821.71	1343.75	1.14525
2019-02-03 00:00:00	9081.0	11194.55	28177.27	6880.5555	2706.1	1501.474	24983.8	3.743	2.774	9.0785	0.12497	5.18	55.23	13.88628	1149.897	1312.695	82.8085	2.76004	824.518	1354.75	1.14546
2019-02-05 00:00:00	9081.0	11355.75	28177.27	7011.6	2733.8	1517.513	25320.9	3.746	2.7505	9.1145	0.12638	5.218	53.705	13.89724	1152.6575	1314.065	82.942	2.80826	819.869	1378.717	1.1409
2019-02-07 00:00:00	9081.0	11008.65	28177.27	6862.7055	2692.8	1500.523	25068.5	3.718	2.6245	9.0475	0.12646	5.08	52.255	13.88955	1155.711	1309.3685	83.208	2.81937	798.868	1387.971	1.1321
2019-02-10 00:00:00	9081.0	10942.8	27980.0	6899.3945	2705.2	1507.493	25072.0	3.692	2.702	9.0745	0.12612	5.118	52.04	13.97584	1160.1035	1311.0685	83.007	2.80129	800.427	1407.075	1.13242
2019-02-12 00:00:00	9081.0	11177.65	28421.169	7043.855	2753.6	1539.327	25428.2	3.746	2.684	9.0995	0.12773	5.1445	53.64	13.86147	1156.0495	1313.2435	83.4035	2.76629	792.055	1407.0	1.13337
2019-02-14 00:00:00	9081.0	11058.9	27974.469	6985.8	2733.55	1543.476	25417.3	3.707	2.6005	8.9865	0.12577	5.0315	54.7	13.82973	1161.6965	1312.7615	84.0	2.76444	787.822	1421.2	1.1293
2019-02-17 00:00:00	9081.0	11324.75	28345.169	7064.7545	2777.7995	1569.141	25907.8	3.71	2.641	8.9865	0.12577	5.0315	55.85	13.97589	1169.8375	1323.69	83.7045	2.80817	805.523	1438.3	1.1295
2019-02-19 00:00:00	9081.0	11301.15	28434.7	7059.0005	2776.0	1574.49	25878.4	3.68	2.673	8.977	0.13303	4.875	56.4315	14.08479	1181.3985	1343.2865	83.8755	2.86343	820.008	1479.3	1.13399
2019-02-21 00:00:00	9081.0	11406.0	28560.569	7020.0995	2772.2005	1576.691	25838.9	3.719	2.717	9.0595	0.13167	4.846	56.86	13.97612	1169.3235	1324.5965	83.667	2.8965	825.498	1476.95	1.13291
2019-02-24 00:00:00	9081.0	11499.0	28915.77	7106.7	2798.5	1594.614	26097.9	3.6835	2.7725	9.1415	0.13372	4.871	57.1225	14.04247	1170.7655	1331.1585	83.371	2.94477	845.043	1502.8	1.13421
2019-02-26 00:00:00	9081.0	11536.9	28911.87	7113.2555	2790.4	1574.572	26017.0	3.621	2.762	9.0015	0.12953	4.527	55.9425	13.9846	1166.797	1328.06	83.436	2.93715	861.197	1566.386	1.13932
2019-02-28 00:00:00	9011.0	11569.3	28761.37	7132.6005	2795.2	1575.599	25913.2	3.591	2.791	8.9375	0.12881	4.5	57.385	13.73812	1155.6295	1313.255	84.1205	2.93689	872.128	1541.1	1.13827
2019-03-03 00:00:00	3330.5	11676.9	29152.069	7198.3555	2816.7	1595.647	26148.7	3.646	2.8465	8.9955	0.12715	4.494	56.075	13.39225	1138.773	1296.18	85.023	2.93277	861.595	1556.65	1.13752
2019-03-05 00:00:00	3321.5	11603.0	29030.269	7142.95	2783.1005	1565.754	25777.4	3.6135	2.876	8.977	0.12521	4.555	56.11	13.39559	1139.2975	1287.3435	85.0505	2.92454	836.891	1515.7	1.13061
2019-03-07 00:00:00	3299.7	11463.0	28347.169	7006.195	2743.3995	1524.911	25480.4	3.553	2.8585	8.8675	0.12227	4.305	56.26	13.43491	1148.4985	1288.1015	85.4895	2.90534	815.098	1528.175	1.12309
2019-03-10 00:00:00	3299.0	11508.25	28426.57	7030.1045	2748.2005	1523.186	25421.9	3.527	2.8185	8.8365	0.12275	4.325	56.3275	13.64681	1155.198	1297.58	84.651	2.88826	817.759	1513.9	1.12318
2019-03-12 00:00:00	3298.5	11489.3	28758.27	7193.65	2787.0	1547.728	25552.5	3.574	2.7875	8.8235	0.12383	4.4715	57.1675	13.68523	1153.6115	1304.91	84.296	2.92089	835.563	1536.65	1.12866
2019-03-14 00:00:00	3346.5	11610.3	29114.169	7269.4	2814.5495	1549.1755	25725.5	3.6	2.84	8.8625	0.12491	4.463	58.6225	13.43168	1146.3795	1298.1435	85.348	2.88225	825.254	1550.7	1.1323
2019-03-17 00:00:00	3383.5	11688.65	29233.27	7319.4455	2826.75	1552.9165	25834.0	3.635	2.79	8.9705	0.12707	4.562	58.305	13.48896	1149.097	1299.81	85.189	2.89756	830.101	1553.5	1.13194
2019-03-19 00:00:00	3397.0	11691.5	29320.469	7335.5995	2827.25	1552.371	25860.5	3.626	2.8605	8.904	0.12826	4.503	59.102	13.54098	1150.532	1304.915	84.962	2.91226	851.51	1588.95	1.13542
2019-03-21 00:00:00	3382.5	11554.8	28901.469	7491.8555	2852.7	1563.9885	25986.0	3.676	2.8155	8.9785	0.12552	4.587	59.864	13.59198	1150.6035	1308.255	84.653	2.90352	859.915	1602.702	1.12939
2019-03-24 00:00:00	3298.2	11314.25	28596.07	7287.895	2793.6	1507.258	25556.5	3.716	2.716	8.9285	0.12599	4.607	58.59	13.6402	1161.226	1315.83	85.1195	2.83906	844.173	1553.49	1.12957
2019-03-26 00:00:00	3317.8	11451.4	28725.369	7362.9	2822.1	1527.101	25616.5	3.661	2.7325	8.8985	0.12601	4.642	60.02	13.69564	1167.7285	1314.9085	85.262	2.85874	859.477	1545.901	1.12739
2019-03-28 00:00:00	3339.5	11478.4	29008.27	7347.3	2822.85	1539.5165	25773.5	3.665	2.7065	8.7895	0.12615	4.583	59.595	13.39363	1150.1875	1289.1285	85.8735	2.87643	843.996	1362.05	1.12292
2019-03-31 00:00:00	3358.25	11548.8	29173.469	7385.3	2835.8005	1547.996	26041.5	3.561	2.657	8.7415	0.12543	4.534	60.145	13.4916	1151.0485	1292.19	85.317	2.96507	851.239	1382.785	1.12234
2019-04-02 00:00:00	3405.8	11844.65	29921.67	7535.1	2875.2005	1549.7435	26118.5	3.568	2.6775	8.9035	0.12699	4.5825	62.78	13.49224	1153.039	1292.6835	85.4635	2.90096	851.236	1430.95	1.12033
2019-04-04 00:00:00	3446.2	12004.15	29872.969	7547.1	2883.2	1566.254	26338.0	3.587	2.6265	8.954	0.12767	4.643	62.105	13.50361	1151.533	1288.0135	85.279	2.90669	896.906	1369.8	1.12176
2019-04-07 00:00:00	3451.5	11968.8	30043.27	7566.0955	2887.35	1582.868	26365.5	3.544	2.6645	8.9125	0.12752	4.627	63.42	13.481	1151.453	1296.1665	85.414	2.88809	903.169	1374.39	1.12184
2019-04-09 00:00:00	3417.5	11867.8	30066.769	7571.5045	2879.4	1560.376	26113.5	3.562	2.7005	8.9115	0.12779	4.5485	64.105	13.51501	1158.086	1302.73	85.6885	2.92575	886.823	1386.95	1.12656
2019-04-11 00:00:00	3438.3	11936.9	29758.869	7596.255	2890.3005	1579.733	26144.0	3.553	2.6685	8.88	0.12718	4.582	63.79	13.29612	1147.6065	1292.0485	86.3115	2.89056	892.903	1368.864	1.1305
2019-04-14 00:00:00	3455.5	12022.4	30079.97	7622.3995	2906.4005	1585.377	26388.5	3.58	2.6375	8.8875	0.12763	4.598	63.606	13.24524	1141.0925	1289.225	86.152	2.93484	891.353	1372.906	1.13031
2019-04-16 00:00:00	3460.5	12103.5	30040.469	7670.8545	2909.3495	1582.039	26390.5	3.5385	2.5695	8.8175	0.12537	4.4235	64.46	13.29838	1131.288	1276.895	85.068	2.92659	881.593	1354.75	1.12847
2019-04-18 00:00:00	3479.5	12120.55	29935.969	7648.6005	2888.9995	1569.018	26423.5	3.5385	2.5025	8.7335	0.12359	4.4465	63.74	13.26945	1128.0105	1272.6485	85.0175	2.95766	888.612	1399.01	1.12449
2019-04-21 00:00:00	3479.5	12233.4	29903.57	7674.705	2900.5	1566.68	26573.0	3.517	2.497	8.7515	0.1279	4.405	65.539	13.36439	1135.6125	1278.4085	84.9795	2.9207	903.344	1425.189	1.12443
2019-04-23 00:00:00	3505.5	12196.4	29683.97	7797.355	2929.5	1587.343	26636.0	3.431	2.4625	8.5865	0.12682	4.3595	65.915	13.21149	1132.93	1269.7465	85.753	2.89149	888.772	1396.544	1.1224
2019-04-25 00:00:00	3491.8	12268.0	29582.07	7778.2005	2920.5005	1573.373	26387.5	3.447	2.506	8.5455	0.12435	4.3155	64.8825	13.43284	1148.2565	1279.7585	85.487	2.86027	886.777	1420.32	1.11454
2019-04-28 00:00:00	3504.5	12322.5	29864.37	7827.345	2940.3	1591.547	26483.0	3.492	2.5515	8.5225	0.12247	4.356	62.95	13.50883	1153.4365	1285.9515	85.3875	2.88435	899.971	1461.915	1.11495
2019-04-30 00:00:00	3535.55	12401.0	29709.57	7841.7	2957.5	1593.997	26622.5	3.575	2.547	8.3845	0.11993	4.194	63.325	13.32883	1144.144	1280.5785	85.8375	2.89803	887.579	1381.585	1.12158
2019-05-02 00:00:00	3491.5	12333.9	29960.769	7748.9495	2921.7495	1584.044	26247.7	3.585	2.563	8.2865	0.11901	4.353	61.685	13.09134	1137.3715	1272.445	86.8845	2.77571	850.746	1358.1	1.11786
2019-05-05 00:00:00	3479.7	12203.8	29133.87	7666.205	2885.5005	1581.978	26013.5	3.546	2.543	8.1375	0.11901	4.2205	60.435	13.34299	1148.0445	1283.5815	86.0405	2.75089	861.419	1347.2	1.11848
2019-05-07 00:00:00	3395.3	12090.9	29154.969	7664.9	2891.2995	1584.503	25902.7	3.521	2.523	8.1675	0.11657	4.318	61.81	13.32974	1148.3255	1286.775	86.148	2.77828	870.4355	1330.247	1.11896
2019-05-09 00:00:00	3395.2	12037.4	28382.169	7537.65	2858.948	1571.801	25828.7	3.437	2.564	8.0055	0.11525	4.245	61.955	13.1667	1144.315	1285.125	86.9135	2.76306	852.0175	1300.05	1.12349
2019-05-12 00:00:00	3372.5	12088.4	28326.1	7509.2	2856.3995	1558.273	25696.0	3.512	2.6005	7.9275	0.11471	4.1715	61.625	13.13387	1145.832	1283.7465	87.2215	2.74944	856.8845	1343.12	1.12359
2019-05-14 00:00:00	3363.8	12001.15	28310.569	7429.955	2842.5	1544.892	25569.2	3.594	2.637	8.1925	0.11736	4.433	61.38	13.21229	1157.844	1295.78	87.634	2.71577	857.796	1338.855	1.12033
2019-05-16 00:00:00	3438.5	12219.2	28026.47	7556.1445	2867.4505	1558.977	25877.0	3.704	2.6255	8.2865	0.11493	4.613	63.09	13.01514	1150.8485	1286.33	88.415	2.74491	834.687	1334.3	1.11732
2019-05-19 00:00:00	3439.5	12231.9	27843.869	7526.4495	2869.1995	1542.523	25853.0	3.835	2.632	8.1725	0.11363	4.621	63.6085	12.93727	1144.465	1276.9385	88.463	2.74051	821.8045	1316.1	1.11648
2019-05-21 00:00:00	3405.1	12160.15	27730.37	7451.9495	2865.7495	1545.148	25871.8	3.8525	2.612	8.098	0.11647	4.684	62.65	12.95062	1141.8465	1274.0315	88.169	2.70808	817.266	1323.25	1.11644
2019-05-23 00:00:00	3347.8	12000.65	27322.37	7327.6005	2827.2	1503.439	25488.5	3.824	2.5775	8.1065	0.11435	4.6315	58.59	13.05934	1148.237	1283.9715	87.9215	2.67888	801.19	1313.924	1.12143
2019-05-26 00:00:00	3367.8	12038.55	27199.87	7309.0495	2830.0	1515.252	25605.0	3.992	2.5935	8.1065	0.11435	4.6315	58.43	13.00578	1146.4895	1286.8715	88.152	2.69317	806.649	1336.3395	1.12068
2019-05-28 00:00:00	3336.5	11942.15	27267.37	7245.4955	2795.4005	1504.96	25362.5	4.079	2.577	8.584	0.1164	4.967	58.52	12.86186	1146.121	1279.6615	89.1065	2.6909	800.9565	1343.35	1.11681
2019-05-30 00:00:00	3308.7	11826.15	27029.07	7203.5495	2772.8995	1471.456	24970.7	4.193	2.546	8.8	0.11568	5.0745	56.01	13.05792	1159.522	1291.6265	88.7925	2.62928	792.5055	1363.293	1.11297
2019-06-01 00:00:00	3285.75	11707.3	26832.47	7129.495	2752.0	1464.8045	24800.7	4.187	2.4515	8.6855	0.11918	4.984	53.285	13.06836	1168.6745	1305.6	89.4575	2.62388	793.25	1330.15	1.11624
2019-06-03 00:00:00	3291.5	11781.6	26992.869	7001.1005	2752.45	1473.924	24877.7	4.169	2.4045	8.8385	0.1203	5.2045	53.1575	13.13997	1178.3625	1322.6285	89.6765	2.64817	823.555	1332.585	1.12458
2019-06-05 00:00:00	3351.5	11956.1	26856.47	7195.55	2817.5995	1501.657	25516.6	4.139	2.366	8.6085	0.12026	4.8625	51.83	13.1897	1185.3555	1331.4035	89.8645	2.62144	807.2275	1335.475	1.12287
2019-06-07 00:00:00	3345.7	11964.5	26856.47	7257.6	2838.3495	1500.807	25731.5	4.139	2.33	8.6135	0.12344	5.0475	53.295	13.19097	1182.5735	1333.1835	89.654	2.6435	803.806	1352.87	1.13253
2019-06-09 00:00:00	3396.0	12116.1	27173.069	7460.895	2888.85	1518.673	26103.9	4.082	2.3265	8.4595	0.12362	4.9945	54.29	13.23871	1179.666	1329.6135	89.1075	2.62836	810.1125	1364.95	1.13192
2019-06-11 00:00:00	3400.0	12146.7	27658.67	7510.0995	2885.55	1516.498	26047.3	4.248	2.3985	8.5095	0.12415	5.135	52.47	13.02615	1172.099	1332.5015	89.9855	2.66251	815.572	1396.435	1.13296
2019-06-13 00:00:00	3388.2	12166.2	27186.97	7497.0955	2891.2	1534.344	26114.0	4.362	2.331	8.8085	0.12635	5.3085	52.43	13.237	1192.001	1345.5215	90.051	2.65175	812.7115	1449.15	1.12105
2019-06-16 00:00:00	3385.5	12128.6	27135.97	7488.805	2893.0505	1526.897	26167.7	4.5095	2.3965	8.961	0.12673	5.3625	52.62	13.22213	1193.6015	1342.32	90.272	2.62961	801.6655	1464.1	1.12157
2019-06-18 00:00:00	3456.8	12343.5	28014.47	7646.85	2921.75	1551.8945	26509.0	4.359	2.329	9.0745	0.12459	5.273	54.0	13.40333	1201.6195	1344.4	89.65	2.70121	804.1885	1485.585	1.1198
2019-06-20 00:00:00	3470.9	12358.3	28567.669	7646.85	2951.2005	1561.3805	26756.2	4.482	2.207	9.1055	0.12369	5.2385	57.05	13.68789	1231.4665	1405.025	89.9675	2.70842	810.854	1491.983	1.13722
2019-06-23 00:00:00	3454.5	12279.55	28485.169	7646.85	2951.1	1551.209	26724.2	4.48	2.2065	8.9705	0.12141	5.2265	57.805	13.5408	1235.776	1403.2685	91.263	2.70077	813.7555	1511.224	1.13852
2019-06-25 00:00:00	3433.7	12201.9	28093.269	7612.245	2920.4005	1520.267	26528.3	4.4055	2.29	8.9805	0.12336	5.3235	58.985	13.47212	1247.927	1405.28	92.6305	2.72378	807.5955	1525.15	1.13682
2019-06-27 00:00:00	3447.8	12308.5	28592.669	7668.5455	2931.3	1549.034	26600.7	4.369	2.343	8.8555	0.12526	5.3845	59.185	13.43389	1240.8655	1419.8565	92.367	2.71787	818.279	1561.75	1.1361
2019-06-30 00:00:00	3447.8	12448.7	28569.569	7672.7	2950.5	1578.244	26792.7	4.091	2.341	8.8555	0.12526	5.3845	59.185	13.35803	1224.9885	1419.8565	91.7045	2.75094	833.689	1542.8	1.1361
2019-07-02 00:00:00	3550.5	12548.3	28803.27	7809.6045	2973.35	1562.119	26777.5	4.131	2.26	8.737	0.121	4.973	56.57	13.6289	1267.8275	1426.785	93.025	2.66412	834.0605	1566.32	1.12905
2019-07-04 00:00:00	3543.5	12636.35	28800.469	7879.1	2998.55	1575.626	26981.0	4.281	2.299	8.799	0.12341	5.067	56.92	13.57441	1259.3395	1423.12	92.7715	2.67767	836.2765	1567.85	1.12232
2019-07-07 00:00:00	3528.2	12572.7	28574.47	7829.9055	2984.05	1574.707	26856.3	4.317	2.448	8.771	0.12182	5.1245	57.73	13.34367	1243.294	1395.72	93.1865	2.6618	808.6405	1568.225	1.12269
2019-07-09 00:00:00	3517.5	12452.4	28263.57	7824.3505	2977.75	1561.694	26767.8	4.263	2.4385	8.791	0.12168	4.951	58.48	13.47375	1245.473	1395.915	92.437	2.62541	810.6775	1549.089	1.12044
2019-07-11 00:00:00	3504.5	12340.7	28371.369	7892.905	3002.35	1558.386	27096.0	4.369	2.415	8.937	0.12144	5.1595	60.37	13.43953	1247.978	1404.74	92.861	2.68592	824.411	1560.293	1.12681
2019-07-14 00:00:00	3497.2	12323.8	28334.77	7936.4455	3009.45	1567.672	27282.2	4.3135	2.451	9.0975	0.12073	5.196	60.24	13.5135	1256.494	1417.555	92.994	2.69128	831.401	1546.0	1.12713
2019-07-16 00:00:00	3518.5	12418.1	28406.27	7923.25	3002.75	1561.819	27318.8	4.276	2.327	8.828	0.11836	5.0245	57.61	13.87347	1253.4755	1405.19	90.3385	2.69385	840.5745	1525.05	1.12118
2019-07-18 00:00:00	3495.5	12244.2	28608.57	7919.55	2997.15	1557.088	27259.2	4.195	2.298	8.767	0.11416	4.894	55.795	14.5012	1281.4225	1442.3065	88.3665	2.71415	850.6375	1525.088	1.1216
2019-07-21 00:00:00	3477.7	12237.3	28603.17	7829.305	2975.65	1548.155	27145.2	4.194	2.2825	8.9815	0.11432	4.99	56.27	14.44922	1270.4545	1424.845	87.932	2.74324	847.2795	1509.634	1.12176
2019-07-23 00:00:00	3542.8	12526.1	28570.769	7935.355	3001.65	1554.605	27319.3	4.188	2.298	8.821	0.11754	4.838	57.11	14.67455	1270.8535	1416.975	86.603	2.70285	856.0595	1524.753	1.11509
2019-07-25 00:00:00	3510.5	12360.2	28397.769	7976.5495	3005.75	1562.079	27115.0	4.1335	2.238	8.801	0.11867	4.9575	56.04	14.74429	1269.6495	1415.98	86.1095	2.70492	867.2115	1530.914	1.1126
2019-07-28 00:00:00	3523.5	12424.3	28265.27	8008.1505	3019.85	1578.783	27141.3	4.1105	2.169	8.795	0.11904	4.919	56.075	14.71805	1276.062	1419.775	86.703	2.68755	866.2675	1530.371	1.11295
2019-07-30 00:00:00	3459.0	12135.05	27986.869	7974.905	3011.95	1584.611	27200.3	3.959	2.1525	8.7485	0.12015	4.928	58.155	14.84671	1282.5755	1430.81	86.388	2.67713	875.158	1521.4435	1.1157
2019-08-01 00:00:00	3432.8	12042.1	26841.57	7774.9505	2945.1495	1546.425	26502.7	3.902	2.185	8.471	0.11915	4.76	54.325	14.72278	1298.2465	1438.505	88.179	2.614	853.334	1436.465	1.11088
2019-08-04 00:00:00	3380.7	11891.05	26622.869	7680.105	2929.6495	1530.222	26400.2	4.0155	2.095	8.5135	0.11825	4.8765	55.335	14.57394	1296.001	1438.0215	88.924	2.56789	845.485	1408.126	1.11081
