Date,EURUSD,FRXEUR,NSXUSD,HKXHKD,GRXEUR
19/12/2019,8887.219,5972.28,8887.219,27800.49,13211.96
20/12/2019,8924.957,6021.53,8924.957,27871.35,13318.9
23/12/2019,8945.648,6029.37,8945.648,27906.41,13300.98
24/12/2019,8952.883,6029.55,8952.883,27864.21,#N/A
26/12/2019,9022.391,#N/A,9022.391,#N/A,#N/A
27/12/2019,9006.617,6037.39,9006.617,28225.42,13337.11
30/12/2019,8945.992,5982.22,8945.992,28319.39,13249.01
31/12/2019,8972.605,5978.06,8972.605,28189.75,#N/A
2/1/2020,9092.188,6041.5,9092.188,28543.52,13385.93
3/1/2020,9020.77,6044.16,9020.77,28451.5,13219.14
6/1/2020,9071.465,6013.59,9071.465,28226.19,13126.99
7/1/2020,9068.582,6012.35,9068.582,28322.06,13226.83
8/1/2020,9129.242,6031,9129.242,28087.92,13320.18
9/1/2020,9203.426,6042.55,9203.426,28561,13495.06
10/1/2020,9178.859,6037.11,9178.859,28638.2,13483.31
13/1/2020,9273.934,6036.14,9273.934,28954.94,13451.52
14/1/2020,9251.328,6040.89,9251.328,28885.14,13456.49
15/1/2020,9258.695,6032.61,9258.695,28773.59,13432.3
16/1/2020,9357.133,6039.03,9357.133,28883.04,13429.43
17/1/2020,9388.945,6100.72,9388.945,29056.42,13526.13
21/1/2020,9370.809,6045.99,9370.809,27985.33,13555.87
22/1/2020,9383.77,6010.98,9383.77,28341.04,13515.75
23/1/2020,9402.477,5971.79,9402.477,27909.12,13388.42
24/1/2020,9314.91,6024.26,9314.91,27949.64,13576.68
27/1/2020,9139.309,5863.02,9139.309,#N/A,13204.77
28/1/2020,9269.68,5925.82,9269.68,#N/A,13323.69
29/1/2020,9275.164,5954.89,9275.164,27160.63,13345
30/1/2020,9298.934,5871.77,9298.934,26449.13,13157.12
31/1/2020,9150.938,5806.34,9150.938,26312.63,12981.97
3/2/2020,9273.402,5832.51,9273.402,26356.98,13045.19
4/2/2020,9467.973,5935.05,9467.973,26675.98,13281.74
5/2/2020,9508.684,5985.4,9508.684,26786.74,13478.33
6/2/2020,9572.152,6038.18,9572.152,27493.7,13574.82
7/2/2020,9520.512,6029.75,9520.512,27404.27,13513.81
10/2/2020,9628.391,6015.67,9628.391,27241.34,13494.03
11/2/2020,9638.941,6054.76,9638.941,27583.88,13627.84
12/2/2020,9725.961,6104.73,9725.961,27823.66,13749.78
13/2/2020,9711.969,6093.14,9711.969,27730,13745.43
14/2/2020,9731.176,6069.35,9731.176,27815.6,13744.21
18/2/2020,9732.742,6056.82,9732.742,27530.2,13681.19
19/2/2020,9817.18,6111.24,9817.18,27655.81,13789
20/2/2020,9750.965,6062.3,9750.965,27609.16,13664
21/2/2020,9576.59,6029.72,9576.59,27308.81,13579.33
24/2/2020,9221.281,5791.87,9221.281,26820.88,13035.24
25/2/2020,8965.613,5679.68,8965.613,26893.23,12790.49
26/2/2020,8980.773,5684.55,8980.773,26696.49,12774.88
27/2/2020,8566.48,5495.6,8566.48,26778.62,12367.46
28/2/2020,8567.367,5309.9,8567.367,26129.93,11890.35
2/3/2020,8952.164,5333.52,8952.164,26291.68,11857.87
3/3/2020,8684.09,5393.17,8684.09,26284.82,11985.39
4/3/2020,9018.09,5464.89,9018.09,26222.07,12127.69
5/3/2020,8738.594,5361.1,8738.594,26767.87,11944.72
6/3/2020,8575.617,5139.11,8575.617,26146.67,11541.87
9/3/2020,7950.676,4707.91,7950.676,25040.46,10625.02
10/3/2020,8344.254,4636.61,8344.254,25392.51,10475.49
11/3/2020,7952.051,4610.25,7952.051,25231.61,10438.68
12/3/2020,7201.801,4044.26,7201.801,24309.07,9161.13
13/3/2020,7874.875,4118.36,7874.875,24032.91,9232.08
16/3/2020,6904.594,3881.46,6904.594,23063.57,8742.25
17/3/2020,7334.781,3991.78,7334.781,23263.73,8939.1
18/3/2020,6989.844,3754.84,6989.844,22291.82,8441.71
19/3/2020,7150.578,3855.5,7150.578,21709.13,8610.43
20/3/2020,6879.516,4048.8,6879.516,22805.07,8928.95
23/3/2020,6860.672,3914.31,6860.672,21696.13,8741.15
24/3/2020,7417.855,4242.7,7417.855,22663.49,9700.57
25/3/2020,7384.297,4432.3,7384.297,23527.19,9874.26
26/3/2020,7797.535,4543.58,7797.535,23352.34,10000.96
27/3/2020,7502.379,4351.49,7502.379,23484.28,9632.52
30/3/2020,7774.152,4378.51,7774.152,23175.11,9815.97
31/3/2020,7700.098,4396.12,7700.098,23603.48,9935.84
1/4/2020,7360.582,4207.24,7360.582,23085.79,9544.75
2/4/2020,7487.313,4220.96,7487.313,23280.06,9570.82
3/4/2020,7373.082,4154.58,7373.082,23236.11,9525.77
6/4/2020,7913.238,4346.14,7913.238,23749.12,10075.17
7/4/2020,7887.258,4438.27,7887.258,24253.29,10356.7
8/4/2020,8090.902,4442.75,8090.902,23970.37,10332.89
9/4/2020,8153.574,4506.85,8153.574,24300.33,10564.74
13/4/2020,8192.426,#N/A,8192.426,#N/A,#N/A
14/4/2020,8515.742,4523.91,8515.742,24435.4,10696.56
15/4/2020,8393.176,4353.72,8393.176,24145.34,10279.76
16/4/2020,8532.363,4350.16,8532.363,24006.45,10301.54
17/4/2020,8650.141,4499.01,8650.141,24380,10625.78
20/4/2020,8560.727,4528.3,8560.727,24330.02,10675.9
21/4/2020,8263.23,4357.46,8263.23,23793.55,10249.85
22/4/2020,8495.379,4411.8,8495.379,23893.36,10415.03
23/4/2020,8494.754,4451,8494.754,23977.32,10513.79
24/4/2020,8634.52,4393.32,8634.52,23831.33,10336.09
27/4/2020,8730.164,4505.26,8730.164,24280.14,10659.99
28/4/2020,8607.73,4569.79,8607.73,24575.96,10795.63
29/4/2020,8914.711,4671.11,8914.711,24643.59,11107.74
30/4/2020,8889.551,4572.18,8889.551,#N/A,10861.64
1/5/2020,8604.949,#N/A,8604.949,#N/A,#N/A
4/5/2020,8710.715,4378.23,8710.715,23613.8,10466.8
5/5/2020,8809.121,4483.13,8809.121,23868.66,10729.46
6/5/2020,8854.387,4433.38,8854.387,24137.48,10606.2
7/5/2020,8979.66,4501.44,8979.66,23980.63,10759.27
8/5/2020,9121.32,4549.64,9121.32,24230.17,10904.48
11/5/2020,9192.344,4490.22,9192.344,24602.06,10824.99
12/5/2020,9002.551,4472.5,9002.551,24245.68,10819.5
13/5/2020,8863.168,4344.95,8863.168,24180.3,10542.66
14/5/2020,8943.723,4273.13,8943.723,23829.74,10337.02
15/5/2020,9014.559,4277.63,9014.559,23797.47,10465.17
18/5/2020,9234.828,4498.34,9234.828,23934.77,11058.87
19/5/2020,9185.105,4458.16,9185.105,24388.13,11075.29
20/5/2020,9375.777,4496.98,9375.777,24399.95,11223.71
21/5/2020,9284.883,4445.45,9284.883,24280.03,11065.93
22/5/2020,9324.586,4444.56,9324.586,22930.14,11073.87
26/5/2020,9340.219,4606.24,9340.219,23384.66,11504.65
27/5/2020,9412.359,4688.74,9412.359,23301.36,11657.69
28/5/2020,9368.988,4771.39,9368.988,23132.76,11781.13
29/5/2020,9489.871,4695.44,9489.871,22961.47,11586.85
1/6/2020,9552.051,4762.78,9552.051,23732.52,#N/A
2/6/2020,9608.375,4858.97,9608.375,23995.94,12021.28
3/6/2020,9682.91,5022.38,9682.91,24325.62,12487.36
4/6/2020,9615.813,5011.98,9615.813,24366.3,12430.56
5/6/2020,9814.082,5197.79,9814.082,24770.41,12847.68
8/6/2020,9924.746,5175.52,9924.746,24776.77,12819.59
9/6/2020,9953.754,5095.11,9953.754,25057.22,12617.99
10/6/2020,10020.348,5053.42,10020.348,25049.73,12530.16
11/6/2020,9492.727,4815.6,9492.727,24480.15,11970.29
12/6/2020,9588.809,4839.26,9588.809,24301.38,11949.28
15/6/2020,9726.023,4815.72,9726.023,23776.95,11911.35
16/6/2020,9895.867,4952.46,9895.867,24344.09,12315.66
17/6/2020,9910.531,4995.97,9910.531,24481.41,12382.14
18/6/2020,9943.051,4958.75,9943.051,24464.94,12281.53
19/6/2020,9946.125,4979.45,9946.125,24643.89,12330.76
22/6/2020,10056.477,4948.7,10056.477,24511.34,12262.97
23/6/2020,10131.367,5017.68,10131.367,24907.34,12523.76
24/6/2020,9909.164,4871.36,9909.164,24781.58,12093.94
25/6/2020,10017.004,4918.58,10017.004,#N/A,12177.87
26/6/2020,9757.219,#N/A,9757.219,24549.99,12089.39
29/6/2020,9874.152,4909.64,9874.152,24301.28,12232.12
30/6/2020,10058.766,4935.99,10058.766,24427.19,12310.93
1/7/2020,10154.629,4926.94,10154.629,#N/A,12260.57
2/7/2020,10207.629,5049.38,10207.629,25124.19,12608.46
6/7/2020,10433.648,5081.51,10433.648,26339.16,12733.45
7/7/2020,10343.887,5043.73,10343.887,25975.66,12616.8
8/7/2020,10492.5,4981.13,10492.5,26129.18,12494.81
9/7/2020,10547.75,4921.01,10547.75,26210.16,12489.46
10/7/2020,10617.445,4970.48,10617.445,25727.41,12633.71
13/7/2020,10390.844,5056.23,10390.844,25772.12,12799.97
14/7/2020,10488.578,5007.46,10488.578,25477.89,12697.36
15/7/2020,10550.492,5108.98,10550.492,25481.58,12930.98
16/7/2020,10473.828,5085.28,10473.828,24970.69,12874.97
17/7/2020,10503.191,5069.42,10503.191,25089.17,12919.61
20/7/2020,10767.094,5093.18,10767.094,25057.99,13046.92
21/7/2020,10680.363,5104.28,10680.363,25635.66,13171.83
22/7/2020,10706.129,5037.12,10706.129,25057.94,13104.25
23/7/2020,10461.418,5033.76,10461.418,25263,13103.39
24/7/2020,10363.176,4956.43,10363.176,24705.33,12838.06
27/7/2020,10536.266,4939.62,10536.266,24603.26,12838.66
28/7/2020,10402.09,4928.94,10402.09,24772.76,12835.28
29/7/2020,10542.941,4958.74,10542.941,24883.14,12822.26
30/7/2020,10587.813,4852.94,10587.813,24710.59,12379.65
31/7/2020,10745.273,4783.69,10745.273,24595.35,12313.36
3/8/2020,10902.797,4875.93,10902.797,24458.13,12646.98
4/8/2020,10941.164,4889.52,10941.164,24946.63,12600.87
5/8/2020,10998.398,4933.34,10998.398,25102.54,12660.25
6/8/2020,11108.07,4885.13,11108.07,24930.58,12591.68
7/8/2020,11010.984,4889.52,11010.984,24531.62,12674.88
10/8/2020,10968.355,4909.51,10968.355,24377.43,12687.53
11/8/2020,10782.824,5027.99,10782.824,24890.68,12946.89
12/8/2020,11012.238,5073.31,11012.238,25244.02,13058.63
13/8/2020,11042.504,5042.38,11042.504,25230.67,12993.71
14/8/2020,11019.301,4962.93,11019.301,25183.01,12901.34
17/8/2020,11129.727,4971.94,11129.727,25347.34,12920.66
18/8/2020,11210.844,4938.06,11210.844,25367.38,12881.76
19/8/2020,11146.461,4977.23,11146.461,25178.91,12977.33
20/8/2020,11264.953,4911.24,11264.953,24791.39,12830
21/8/2020,11311.801,4896.33,11311.801,25113.84,12764.8
24/8/2020,11379.719,5007.89,11379.719,25551.58,13066.54
25/8/2020,11466.473,5008.27,11466.473,25486.22,13061.62
26/8/2020,11665.059,5048.43,11665.059,25491.79,13190.15
27/8/2020,11625.336,5015.97,11625.336,25281.15,13096.36
28/8/2020,11695.633,5002.94,11695.633,25422.06,13033.2
31/8/2020,11775.457,4947.22,11775.457,25177.05,12945.38
1/9/2020,11939.668,4938.1,11939.668,25184.85,12974.25
2/9/2020,12056.441,5031.74,12056.441,25120.09,13243.43
3/9/2020,11458.102,5009.52,11458.102,25007.6,13057.77
4/9/2020,11313.133,4965.07,11313.133,24695.45,12842.66
8/9/2020,10847.691,4973.52,10847.691,24624.34,12968.33
9/9/2020,11141.563,5042.98,11141.563,24468.93,13237.21
10/9/2020,10919.594,5023.93,10919.594,24313.54,13208.89
11/9/2020,10853.547,5034.14,10853.547,24503.31,13202.84
14/9/2020,11056.652,5051.88,11056.652,24640.28,13193.66
15/9/2020,11190.324,5067.93,11190.324,24732.76,13217.67
16/9/2020,11050.469,5074.42,11050.469,24725.63,13255.37
17/9/2020,10910.277,5039.5,10910.277,24340.85,13208.12
18/9/2020,10793.281,4978.18,10793.281,24455.41,13116.25
21/9/2020,10778.797,4792.04,10778.797,23950.69,12542.44
22/9/2020,10963.637,4772.84,10963.637,23716.85,12594.39
23/9/2020,10632.984,4802.26,10632.984,23742.51,12642.97
24/9/2020,10672.266,4762.62,10672.266,23311.07,12606.57
25/9/2020,10913.563,4729.66,10913.563,23235.42,12469.2
28/9/2020,11117.523,4843.27,11117.523,23476.05,12870.87
29/9/2020,11085.25,4832.07,11085.25,23275.53,12825.82
30/9/2020,11167.508,4803.44,11167.508,23459.05,12760.73
1/10/2020,11326.508,4824.04,11326.508,#N/A,12730.77
2/10/2020,11075.016,4824.88,11075.016,#N/A,12689.04
5/10/2020,11332.484,4871.87,11332.484,23767.78,12828.31
6/10/2020,11154.605,4895.46,11154.605,23980.65,12906.02
7/10/2020,11364.598,4882,11364.598,24242.86,12928.57
8/10/2020,11420.98,4911.94,11420.98,24193.35,13042.21
9/10/2020,11579.945,4946.81,11579.945,24119.13,13051.23
12/10/2020,11876.258,4979.29,11876.258,24649.68,13138.41
13/10/2020,11863.895,4947.61,11863.895,#N/A,13018.99
14/10/2020,11768.73,4941.66,11768.73,24667.09,13028.06
15/10/2020,11713.871,4837.42,11713.871,24158.54,12703.75
16/10/2020,11671.555,4935.86,11671.555,24386.79,12908.99
19/10/2020,11478.883,4929.27,11478.883,24542.26,12854.66
20/10/2020,11516.496,4929.28,11516.496,24569.54,12736.95
21/10/2020,11484.695,4853.95,11484.695,24754.42,12557.64
22/10/2020,11506.004,4851.38,11506.004,24786.13,12543.06
23/10/2020,11548.281,4909.64,11548.281,24918.78,12645.75
26/10/2020,11358.938,4816.12,11358.938,#N/A,12177.18
27/10/2020,11431.352,4730.66,11431.352,24787.19,12063.57
28/10/2020,11004.867,4571.12,11004.867,24708.8,11560.51
29/10/2020,11185.594,4569.67,11185.594,24586.6,11598.07
30/10/2020,10911.59,4594.24,10911.59,24107.42,11556.48
2/11/2020,10957.613,4691.14,10957.613,24460.01,11788.28
3/11/2020,11160.574,4805.61,11160.574,24939.73,12088.98
4/11/2020,11590.781,4922.85,11590.781,24886.14,12324.22
5/11/2020,11890.926,4983.99,11890.926,25695.92,12568.09
6/11/2020,11895.23,4960.88,11895.23,25712.97,12480.02
9/11/2020,11713.781,5336.32,11713.781,26016.17,13095.97
10/11/2020,11553.855,5418.97,11553.855,26301.48,13163.11
11/11/2020,11786.43,5445.21,11786.43,26226.98,13216.18
12/11/2020,11709.59,5362.57,11709.59,26169.38,13052.95
13/11/2020,11829.2861,5380.16,11829.2861,26156.86,13076.72
16/11/2020,11924.13,5471.48,11924.13,26381.67,13138.61
17/11/2020,11899.34,5483,11899.34,26415.09,13133.47
18/11/2020,11801.6,5511.45,11801.6,26544.29,13201.89
19/11/2020,11904.71,5474.66,11904.71,26356.97,13086.16
20/11/2020,11854.97,5495.89,11854.97,26451.54,13137.25
23/11/2020,11880.63,5492.15,11880.63,26486.2,13126.97
24/11/2020,12036.79,5558.42,12036.79,26588.2,13292.44
25/11/2020,12094.4,5571.29,12094.4,26669.75,13289.8
27/11/2020,12205.85,5598.18,12205.85,26894.68,13335.68
30/11/2020,12198.74,5518.55,12198.74,26341.49,13291.16
1/12/2020,12355.11,5581.64,12355.11,26567.68,13382.3
2/12/2020,12349.37,5583.01,12349.37,26532.58,13313.24
3/12/2020,12377.18,5574.36,12377.18,26728.5,13252.86
4/12/2020,12464.23,5609.15,12464.23,26835.92,13298.96
7/12/2020,12519.95,5573.38,12519.95,26506.85,13271
8/12/2020,12582.77,5560.67,12582.77,26304.56,13278.49
9/12/2020,12338.95,5546.82,12338.95,26502.84,13340.26
10/12/2020,12405.81,5549.65,12405.81,26410.59,13295.73
11/12/2020,12377.87,5507.55,12377.87,26505.87,13114.3
14/12/2020,12440.04,5527.84,12440.04,26389.52,13223.16
15/12/2020,12595.06,5530.31,12595.06,26207.29,13362.87
16/12/2020,12658.19,5547.68,12658.19,26460.29,13565.98
17/12/2020,12764.75,5549.46,12764.75,26678.38,13667.25
18/12/2020,12755.64,5527.84,12755.64,26498.6,13630.51
21/12/2020,12742.52,5393.34,12742.52,26306.68,13246.3
22/12/2020,12807.92,5466.86,12807.92,26119.25,13418.11
23/12/2020,12771.11,5527.59,12771.11,26343.1,13587.23
24/12/2020,12804.73,5522.01,12804.73,26386.56,#N/A
28/12/2020,12899.42,5588.38,12899.42,26314.63,13790.29
29/12/2020,12850.22,5611.79,12850.22,26568.49,13761.38
30/12/2020,12870,5599.41,12870,27147.11,13718.78
31/12/2020,12888.28,5551.41,12888.28,27231.13,#N/A
4/1/2021,12698.45,5588.96,12698.45,27472.81,13726.74
5/1/2021,12818.96,5564.6,12818.96,27649.86,13651.22
6/1/2021,12740.79,5630.6,12740.79,27692.3,13891.97
7/1/2021,13067.48,5669.85,13067.48,27548.52,13968.24
8/1/2021,13201.98,5706.88,13201.98,27878.22,14049.53
11/1/2021,13036.43,#N/A,13036.43,#N/A,#N/A
