date, value
2012/5/14,3057.99
2012/5/15,3039.27
2012/5/16,3048.6699
2012/5/17,3011.99
2012/5/18,3008
2012/5/21,3027.1499
2012/5/22,3084.0901
2012/5/23,3003.27
2012/5/24,3038.25
2012/5/25,3047.9399
2012/5/28,3042.97
2012/5/29,3084.7
2012/5/30,3015.5801
2012/5/31,3017.01
2012/6/1,2950.47
2012/6/4,2954.49
2012/6/5,2986.1001
2012/6/6,3058.4399
2012/6/7,3071.1599
2012/6/8,3051.6899
2012/6/11,3042.76
2012/6/12,3046.9099
2012/6/13,3030.04
2012/6/14,3032.45
2012/6/15,3087.6201
2012/6/18,3066.1899
2012/6/19,3117.9199
2012/6/20,3126.52
2012/6/21,3114.22
2012/6/22,3090.8999
2012/6/25,3021.6399
2012/6/26,3012.71
2012/6/27,3063.1201
2012/6/28,3051.6799
2012/6/29,3196.6499
2012/7/2,3240.2
2012/7/3,3271.2
2012/7/4,3267.75
2012/7/5,3229.3601
2012/7/6,3168.79
2012/7/9,3156.8
2012/7/10,3175.4099
2012/7/11,3157.25
2012/7/12,3135.1799
2012/7/13,3180.8101
2012/7/16,3179.8999
2012/7/17,3176.97
2012/7/18,3235.3999
2012/7/19,3263.6399
2012/7/20,3193.8899
2012/7/23,3101.53
2012/7/24,3074.6799
2012/7/25,3081.74
2012/7/26,3207.1201
2012/7/27,3280.1899
2012/7/30,3320.71
2012/7/31,3291.6599
2012/8/1,3321.5601
2012/8/2,3232.46
2012/8/3,3374.1899
2012/8/6,3401.5601
2012/8/7,3453.28
2012/8/8,3438.26
2012/8/9,3456.71
2012/8/10,3435.6201
2012/8/13,3426.4099
2012/8/14,3450.27
2012/8/15,3449.2
2012/8/16,3480.49
2012/8/17,3488.3799
2012/8/20,3480.5801
2012/8/21,3513.28
2012/8/22,3461.6499
2012/8/23,3432.5601
2012/8/24,3433.21
2012/8/27,3462.8301
2012/8/28,3431.55
2012/8/29,3413.8899
2012/8/30,3379.1101
2012/8/31,3413.0701
2012/9/3,3453.71
2012/9/4,3399.04
2012/9/5,3405.79
2012/9/6,3509.8799
2012/9/7,3519.05
2012/9/10,3506.05
2012/9/11,3537.3
2012/9/12,3543.79
2012/9/13,3502.0901
2012/9/14,3581.5801
2012/9/17,3553.6899
2012/9/18,3512.6899
2012/9/19,3531.8201
2012/9/20,3509.9199
2012/9/21,3530.72
2012/9/24,3497.22
2012/9/25,3513.8101
2012/9/26,3414.8401
2012/9/27,3439.3201
2012/9/28,3354.8201
2012/10/1,3434.98
2012/10/2,3414.23
2012/10/3,3406.02
2012/10/4,3401.2
2012/10/5,3457.04
2012/10/8,3406.53
2012/10/9,3382.78
2012/10/10,3365.8701
2012/10/11,3413.72
2012/10/12,3389.0801
2012/10/15,3420.28
2012/10/16,3500.9399
2012/10/17,3527.5
2012/10/18,3535.1799
2012/10/19,3504.5601
2012/10/22,3483.25
2012/10/23,3406.5
2012/10/24,3426.49
2012/10/25,3411.53
2012/10/26,3435.0901
2012/10/29,3408.8899
2012/10/30,3459.4399
2012/10/31,3429.27
2012/11/1,3475.3999
2012/11/2,3492.46
2012/11/5,3448.5
2012/11/6,3478.6599
2012/11/7,3409.5901
2012/11/8,3407.6799
2012/11/9,3423.5701
2012/11/12,3411.6499
2012/11/13,3430.6001
2012/11/14,3400.02
2012/11/15,3382.3999
2012/11/16,3341.52
2012/11/19,3439.5801
2012/11/20,3462.0601
2012/11/21,3477.3601
2012/11/22,3498.22
2012/11/23,3528.8
2012/11/26,3500.9399
2012/11/27,3502.1299
2012/11/28,3515.1899
2012/11/29,3568.8799
2012/11/30,3557.28
2012/12/3,3566.5901
2012/12/4,3580.48
2012/12/5,3590.5
2012/12/6,3601.6499
2012/12/7,3605.6101
2012/12/10,3612.1001
2012/12/11,3646.1499
2012/12/12,3646.6599
2012/12/13,3643.1299
2012/12/14,3643.28
2012/12/17,3638.1001
2012/12/18,3648.6299
2012/12/19,3664.5901
2012/12/20,3666.73
2012/12/21,3661.3999
2012/12/24,3652.6101
2012/12/27,3674.26
2012/12/28,3620.25
2012/12/31,3641.0701
2013/1/2,3733.9299
2013/1/3,3721.1699
2013/1/4,3730.02
2013/1/7,3704.6399
2013/1/8,3705.8799
2013/1/9,3717.45
2013/1/10,3703.1201
2013/1/11,3706.02
2013/1/14,3708.25
2013/1/15,3697.3501
2013/1/16,3708.49
2013/1/17,3744.1101
2013/1/18,3741.5801
2013/1/21,3763.03
2013/1/22,3741.01
2013/1/23,3726.1699
2013/1/24,3752.1699
2013/1/25,3778.1599
2013/1/28,3780.8899
2013/1/29,3785.8201
2013/1/30,3765.52
2013/1/31,3732.6001
2013/2/1,3773.53
2013/2/4,3659.9099
2013/2/5,3694.7
2013/2/6,3642.8999
2013/2/7,3601.05
2013/2/8,3649.5
2013/2/11,3650.5801
2013/2/12,3686.5801
2013/2/13,3698.53
2013/2/14,3669.6001
2013/2/15,3660.3701
2013/2/18,3667.04
2013/2/19,3735.8201
2013/2/20,3709.8799
2013/2/21,3624.8
2013/2/22,3706.28
2013/2/25,3721.3301
2013/2/26,3621.9199
2013/2/27,3691.49
2013/2/28,3723
2013/3/1,3699.9099
2013/3/4,3709.76
2013/3/5,3787.1899
2013/3/6,3773.76
2013/3/7,3793.78
2013/3/8,3840.1499
2013/3/11,3836.27
2013/3/12,3839.97
2013/3/13,3836.04
2013/3/14,3871.5801
2013/3/15,3844.03
2013/3/18,3825.47
2013/3/19,3775.75
2013/3/20,3829.5601
2013/3/21,3774.8501
2013/3/22,3770.29
2013/3/25,3727.98
2013/3/26,3748.6399
2013/3/27,3711.6399
2013/3/28,3731.4199
2013/4/2,3805.3701
2013/4/3,3754.96
2013/4/4,3726.1599
2013/4/5,3663.48
2013/4/8,3666.78
2013/4/9,3670.72
2013/4/10,3743.71
2013/4/11,3775.6599
2013/4/12,3729.3
2013/4/15,3710.48
2013/4/16,3685.79
2013/4/17,3599.23
2013/4/18,3599.3601
2013/4/19,3651.96
2013/4/22,3652.1299
2013/4/23,3783.05
2013/4/24,3842.9399
2013/4/25,3840.47
2013/4/26,3810.05
2013/4/29,3868.6799
2013/4/30,3856.75
2013/5/2,3858.76
2013/5/3,3912.95
2013/5/6,3907.04
2013/5/7,3921.3201
2013/5/8,3956.28
2013/5/9,3928.5801
2013/5/10,3953.8301
2013/5/13,3945.2
2013/5/14,3966.0601
2013/5/15,3982.23
2013/5/16,3979.0701
2013/5/17,4001.27
2013/5/20,4022.8501
2013/5/21,4036.1799
2013/5/22,4051.1101
2013/5/23,3967.1499
2013/5/24,3956.79
2013/5/27,3995.1599
2013/5/28,4050.5601
2013/5/29,3974.1201
2013/5/30,3996.3101
2013/5/31,3948.5901
2013/6/3,3920.6699
2013/6/4,3925.8301
2013/6/5,3852.4399
2013/6/6,3814.28
2013/6/7,3872.5901
2013/6/10,3864.3601
2013/6/11,3810.5601
2013/6/12,3793.7
2013/6/13,3797.98
2013/6/14,3805.1599
2013/6/17,3863.6599
2013/6/18,3860.55
2013/6/19,3839.3401
2013/6/20,3698.9299
2013/6/21,3658.04
2013/6/24,3595.6299
2013/6/25,3649.8201
2013/6/26,3726.04
2013/6/27,3762.1899
2013/6/28,3738.9099
2013/7/1,3767.48
2013/7/2,3742.5701
2013/7/3,3702.01
2013/7/4,3809.3101
2013/7/5,3753.8501
2013/7/8,3823.8301
2013/7/9,3843.5601
2013/7/10,3840.53
2013/7/11,3868.98
2013/7/12,3855.0901
2013/7/15,3878.5801
2013/7/16,3851.03
2013/7/17,3872.02
2013/7/18,3927.79
2013/7/19,3925.3201
2013/7/22,3939.9199
2013/7/23,3923.0901
2013/7/24,3962.75
2013/7/25,3956.02
2013/7/26,3968.8401
2013/7/29,3968.9099
2013/7/30,3986.6101
2013/7/31,3992.6899
2013/8/1,4042.73
2013/8/2,4045.6499
2013/8/5,4049.97
2013/8/6,4032.5701
2013/8/7,4038.49
2013/8/8,4064.3201
2013/8/9,4076.55
2013/8/12,4071.6799
2013/8/13,4092.5
2013/8/14,4114.2002
2013/8/15,4093.2
2013/8/16,4123.8901
2013/8/19,4083.98
2013/8/20,4028.9299
2013/8/21,4015.0901
2013/8/22,4059.1201
2013/8/23,4069.47
2013/8/26,4067.1299
2013/8/27,3968.73
2013/8/28,3960.46
2013/8/29,3986.3501
2013/8/30,3933.78
2013/9/2,4006.01
2013/9/3,3974.0701
2013/9/4,3980.4199
2013/9/5,4006.8
2013/9/6,4049.1899
2013/9/9,4040.3301
2013/9/10,4116.6401
2013/9/11,4119.1099
2013/9/12,4106.6299
2013/9/13,4114.5
2013/9/16,4152.2202
2013/9/17,4145.5098
2013/9/18,4170.3999
2013/9/19,4206.04
2013/9/20,4203.6602
2013/9/23,4172.0801
2013/9/24,4195.6099
2013/9/25,4195.3501
2013/9/26,4186.7202
2013/9/27,4186.77
2013/9/30,4143.4399
2013/10/1,4196.6001
2013/10/2,4158.1602
2013/10/3,4127.98
2013/10/4,4164.25
2013/10/7,4165.5801
2013/10/8,4133.5298
2013/10/9,4127.0498
2013/10/10,4218.1099
2013/10/11,4219.98
2013/10/14,4222.96
2013/10/15,4256.02
2013/10/16,4243.7202
2013/10/17,4239.6401
2013/10/18,4286.0298
2013/10/21,4276.9199
2013/10/22,4295.4302
2013/10/23,4260.6602
2013/10/24,4275.6899
2013/10/25,4272.3101
2013/10/28,4251.6099
2013/10/29,4278.0898
2013/10/30,4274.1099
2013/10/31,4299.8901
2013/11/1,4273.1899
2013/11/4,4288.5898
2013/11/5,4253.3398
2013/11/6,4286.9302
2013/11/7,4280.9902
2013/11/8,4260.4399
2013/11/11,4290.1401
2013/11/12,4263.7798
2013/11/13,4239.9399
2013/11/14,4283.9102
2013/11/15,4292.23
2013/11/18,4320.6802
2013/11/19,4272.29
2013/11/20,4268.3701
2013/11/21,4253.8999
2013/11/22,4278.5298
2013/11/25,4301.9702
2013/11/26,4277.5698
2013/11/27,4293.0601
2013/11/28,4302.4199
2013/11/29,4295.21
2013/12/2,4285.8101
2013/12/3,4172.4399
2013/12/4,4148.52
2013/12/5,4099.9102
2013/12/6,4129.3701
2013/12/9,4134.1001
2013/12/10,4091.1399
2013/12/11,4086.8601
2013/12/12,4069.1201
2013/12/13,4059.71
2013/12/16,4119.8799
2013/12/17,4068.6399
2013/12/18,4109.5098
2013/12/19,4154.27
2013/12/20,4193.77
2013/12/23,4215.29
2013/12/24,4218.4102
2013/12/27,4277.6499
2013/12/30,4275.71
2013/12/31,4295.9502
2014/1/2,4227.2798
2014/1/3,4247.6499
2014/1/6,4227.54
2014/1/7,4262.6802
2014/1/8,4260.96
2014/1/9,4225.1401
2014/1/10,4250.6001
2014/1/13,4263.27
2014/1/14,4274.2002
2014/1/15,4332.0698
2014/1/16,4319.27
2014/1/17,4327.5
2014/1/20,4322.8599
2014/1/21,4323.8701
2014/1/22,4324.98
2014/1/23,4280.96
2014/1/24,4161.4702
2014/1/27,4144.5601
2014/1/28,4185.29
2014/1/29,4156.98
2014/1/30,4180.02
2014/1/31,4165.7202
2014/2/3,4107.75
2014/2/4,4117.4502
2014/2/5,4117.79
2014/2/6,4188.1001
2014/2/7,4228.1802
2014/2/10,4237.1299
2014/2/11,4283.3198
2014/2/12,4305.5
2014/2/13,4312.7998
2014/2/14,4340.1401
2014/2/17,4335.1699
2014/2/18,4330.71
2014/2/19,4341.1001
2014/2/20,4355.4902
2014/2/21,4381.0601
2014/2/24,4419.1299
2014/2/25,4414.5498
2014/2/26,4396.9102
2014/2/27,4396.3901
2014/2/28,4408.0801
2014/3/3,4290.8701
2014/3/4,4395.8999
2014/3/5,4391.25
2014/3/6,4417.04
2014/3/7,4366.4199
2014/3/10,4370.8398
2014/3/11,4349.7202
2014/3/12,4306.2598
2014/3/13,4250.5098
2014/3/14,4216.3701
2014/3/17,4271.96
2014/3/18,4313.2598
2014/3/19,4308.0601
2014/3/20,4327.9102
2014/3/21,4335.2798
2014/3/24,4276.3398
2014/3/25,4344.1201
2014/3/26,4385.1499
2014/3/27,4379.0601
2014/3/28,4411.2598
2014/3/31,4391.5
2014/4/1,4426.7202
2014/4/2,4430.8599
2014/4/3,4449.3301
2014/4/4,4484.5498
2014/4/7,4436.0801
2014/4/8,4424.8301
2014/4/9,4442.6802
2014/4/10,4413.4902
2014/4/11,4365.8599
2014/4/14,4384.5601
2014/4/15,4345.3501
2014/4/16,4405.6602
2014/4/17,4431.8101
2014/4/22,4484.21
2014/4/23,4451.0801
2014/4/24,4479.54
2014/4/25,4443.6299
2014/4/28,4460.5298
2014/4/29,4497.6802
2014/4/30,4487.3901
2014/5/2,4458.1699
2014/5/5,4462.6899
2014/5/6,4428.0698
2014/5/7,4446.4399
2014/5/8,4507.2402
2014/5/9,4477.2798
2014/5/12,4493.6499
2014/5/13,4505.02
2014/5/14,4501.04
2014/5/15,4444.9302
2014/5/16,4456.2798
2014/5/19,4469.7598
2014/5/20,4452.3501
2014/5/21,4469.0298
2014/5/22,4478.21
2014/5/23,4493.1499
2014/5/26,4526.9302
2014/5/27,4529.75
2014/5/28,4531.6299
2014/5/29,4530.5098
2014/5/30,4519.5698
2014/6/2,4515.8901
2014/6/3,4503.6899
2014/6/4,4501
2014/6/5,4548.73
2014/6/6,4581.1201
2014/6/9,4589.1201
2014/6/10,4595
2014/6/11,4555.1099
2014/6/12,4554.3999
2014/6/13,4543.2798
2014/6/16,4510.0498
2014/6/17,4536.0698
2014/6/18,4530.3701
2014/6/19,4563.04
2014/6/20,4541.3398
2014/6/23,4515.5698
2014/6/24,4518.3398
2014/6/25,4460.6001
2014/6/26,4439.6299
2014/6/27,4436.9902
2014/6/30,4422.8398
2014/7/1,4461.1201
2014/7/2,4444.7202
2014/7/3,4489.8799
2014/7/4,4468.98
2014/7/7,4405.7598
2014/7/8,4342.5298
2014/7/9,4359.8398
2014/7/10,4301.2598
2014/7/11,4316.5
2014/7/14,4350.04
2014/7/15,4305.3101
2014/7/16,4369.0601
2014/7/17,4316.1201
2014/7/18,4335.3101
2014/7/21,4304.7402
2014/7/22,4369.52
2014/7/23,4376.3198
2014/7/24,4410.6499
2014/7/25,4330.5498
2014/7/28,4344.77
2014/7/29,4365.5801
2014/7/30,4312.2998
2014/7/31,4246.1401
2014/8/1,4202.7798
2014/8/4,4217.2202
2014/8/5,4232.8799
2014/8/6,4207.1401
2014/8/7,4149.8301
2014/8/8,4147.8101
2014/8/11,4197.7002
2014/8/12,4162.1602
2014/8/13,4194.79
2014/8/14,4205.4302
2014/8/15,4174.3599
2014/8/18,4230.6499
2014/8/19,4254.4502
2014/8/20,4240.79
2014/8/21,4292.9302
2014/8/22,4252.7998
2014/8/25,4342.1099
2014/8/26,4393.4102
2014/8/27,4395.2598
2014/8/28,4366.04
2014/8/29,4381.04
2014/9/1,4379.73
2014/9/2,4378.3301
2014/9/3,4421.8701
2014/9/4,4494.9399
2014/9/5,4486.4902
2014/9/8,4474.9302
2014/9/9,4452.3701
2014/9/10,4450.79
2014/9/11,4440.8999
2014/9/12,4441.7002
2014/9/15,4428.6299
2014/9/16,4409.1499
2014/9/17,4431.4102
2014/9/18,4464.7002
2014/9/19,4461.2202
2014/9/22,4442.5498
2014/9/23,4359.3501
2014/9/24,4413.7202
2014/9/25,4355.2798
2014/9/26,4394.75
2014/9/29,4358.0698
2014/9/30,4416.2402
2014/10/1,4365.27
2014/10/2,4242.6699
2014/10/3,4281.7402
2014/10/6,4286.52
2014/10/7,4209.1401
2014/10/8,4168.1201
2014/10/9,4141.4502
2014/10/10,4073.71
2014/10/13,4078.7
2014/10/14,4088.25
2014/10/15,3939.72
2014/10/16,3918.6201
2014/10/17,4033.1799
2014/10/20,3991.24
2014/10/21,4081.24
2014/10/22,4105.0898
2014/10/23,4157.6802
2014/10/24,4128.8999
2014/10/27,4096.7402
2014/10/28,4112.6699
2014/10/29,4110.6401
2014/10/30,4141.2402
2014/10/31,4233.0898
2014/11/3,4194.0298
2014/11/4,4130.1899
2014/11/5,4208.4199
2014/11/6,4227.6802
2014/11/7,4189.8901
2014/11/10,4222.8198
2014/11/11,4244.1001
2014/11/12,4179.8799
2014/11/13,4187.9502
2014/11/14,4202.46
2014/11/17,4226.1001
2014/11/18,4262.3799
2014/11/19,4266.1899
2014/11/20,4234.21
2014/11/21,4347.23
2014/11/24,4368.4399
2014/11/25,4382.3101
2014/11/26,4373.4199
2014/11/27,4382.3398
2014/11/28,4390.1802
2014/12/1,4377.3301
2014/12/2,4388.2998
2014/12/3,4391.8599
2014/12/4,4323.8901
2014/12/5,4419.48
2014/12/8,4375.48
2014/12/9,4263.9399
2014/12/10,4227.9102
2014/12/11,4225.8599
2014/12/12,4108.9302
2014/12/15,4005.3799
2014/12/16,4093.2
2014/12/17,4111.9102
2014/12/18,4249.4902
2014/12/19,4241.6499
2014/12/22,4254.4302
2014/12/23,4314.9702
2014/12/24,4295.8501
2014/12/29,4317.9302
2014/12/30,4245.54
2014/12/31,4272.75
2015/1/2,4252.29
2015/1/5,4111.3599
2015/1/6,4083.5
2015/1/7,4112.73
2015/1/8,4260.1899
2015/1/9,4179.0698
2015/1/12,4228.2402
2015/1/13,4290.2798
2015/1/14,4223.2402
2015/1/15,4323.2002
2015/1/16,4379.6201
2015/1/19,4394.9302
2015/1/20,4446.02
2015/1/21,4484.8198
2015/1/22,4552.7998
2015/1/23,4640.6899
2015/1/26,4675.1299
2015/1/27,4624.21
2015/1/28,4610.9399
2015/1/29,4631.4302
2015/1/30,4604.25
2015/2/2,4627.6699
2015/2/3,4677.8999
2015/2/4,4696.2998
2015/2/5,4703.2998
2015/2/6,4691.0298
2015/2/9,4651.0801
2015/2/10,4695.6499
2015/2/11,4679.3799
2015/2/12,4726.2002
2015/2/13,4759.3599
2015/2/16,4751.9502
2015/2/17,4753.9902
2015/2/18,4799.0298
2015/2/19,4833.2798
2015/2/20,4830.8999
2015/2/23,4862.2998
2015/2/24,4886.4399
2015/2/25,4882.2202
2015/2/26,4910.6201
2015/2/27,4951.48
2015/3/2,4917.3198
2015/3/3,4869.25
2015/3/4,4917.3501
2015/3/5,4963.5098
2015/3/6,4964.3501
2015/3/9,4937.2002
2015/3/10,4881.9502
2015/3/11,4997.75
2015/3/12,4987.3301
2015/3/13,5010.46
2015/3/16,5061.1602
2015/3/17,5028.9302
2015/3/18,5033.4199
2015/3/19,5037.1802
2015/3/20,5087.4902
2015/3/23,5054.52
2015/3/24,5088.2798
2015/3/25,5020.9902
2015/3/26,5006.3501
2015/3/27,5034.0601
2015/3/30,5083.52
2015/3/31,5033.6401
2015/4/1,5062.2202
2015/4/2,5074.1401
2015/4/7,5151.1899
2015/4/8,5136.8599
2015/4/9,5208.9502
2015/4/10,5240.46
2015/4/13,5254.1201
2015/4/14,5218.0601
2015/4/15,5254.3501
2015/4/16,5224.4902
2015/4/17,5143.2598
2015/4/20,5187.5898
2015/4/21,5192.6401
2015/4/22,5211.0898
2015/4/23,5178.9102
2015/4/24,5201.4502
2015/4/27,5268.9102
2015/4/28,5173.3799
2015/4/29,5039.3901
2015/4/30,5046.4902
2015/5/4,5081.9702
2015/5/5,4974.0698
2015/5/6,4981.5898
2015/5/7,4967.2202
2015/5/8,5090.3901
2015/5/11,5027.8701
2015/5/12,4974.6499
2015/5/13,4961.8599
2015/5/14,5029.3101
2015/5/15,4993.8198
2015/5/18,5012.3101
2015/5/19,5117.2998
2015/5/20,5133.2998
2015/5/21,5146.7002
2015/5/22,5142.8901
2015/5/25,5117.1699
2015/5/26,5083.54
2015/5/27,5182.5298
2015/5/28,5137.8301
2015/5/29,5007.8901
2015/6/1,5025.2998
2015/6/2,5004.46
2015/6/3,5034.1699
2015/6/4,4987.1299
2015/6/5,4920.7402
2015/6/8,4857.6602
2015/6/9,4850.2202
2015/6/10,4934.9102
2015/6/11,4971.3701
2015/6/12,4901.1899
2015/6/15,4815.3599
2015/6/16,4839.8599
2015/6/17,4790.6201
2015/6/18,4803.48
2015/6/19,4815.3701
2015/6/22,4998.6099
2015/6/23,5057.6802
2015/6/24,5045.3501
2015/6/25,5041.71
2015/6/26,5059.1699
2015/6/29,4869.8198
2015/6/30,4790.2002
2015/7/1,4883.1899
2015/7/2,4835.5601
2015/7/3,4808.2202
2015/7/6,4711.54
2015/7/7,4604.6401
2015/7/8,4639.02
2015/7/9,4757.2202
2015/7/10,4903.0698
2015/7/13,4998.1001
2015/7/14,5032.4702
2015/7/15,5047.2402
2015/7/16,5121.5
2015/7/17,5124.3901
2015/7/20,5142.4902
2015/7/21,5106.5698
2015/7/22,5082.5698
2015/7/23,5086.7402
2015/7/24,5057.3599
2015/7/27,4927.6001
2015/7/28,4977.3198
2015/7/29,5017.4399
2015/7/30,5046.4199
2015/7/31,5082.6099
2015/8/3,5120.52
2015/8/4,5112.1401
2015/8/5,5196.73
2015/8/6,5192.1099
2015/8/7,5154.75
2015/8/10,5195.4102
2015/8/11,5099.0298
2015/8/12,4925.4302
2015/8/13,4986.8501
2015/8/14,4956.4702
2015/8/17,4984.8301
2015/8/18,4971.25
2015/8/19,4884.1001
2015/8/20,4783.5498
2015/8/21,4630.9902
2015/8/24,4383.46
2015/8/25,4564.8599
2015/8/26,4501.0498
2015/8/27,4658.1802
2015/8/28,4675.1299
2015/8/31,4652.9502
2015/9/1,4541.1602
2015/9/2,4554.9199
2015/9/3,4653.79
2015/9/4,4523.0801
2015/9/7,4549.6401
2015/9/8,4598.2598
2015/9/9,4664.5898
2015/9/10,4596.5298
2015/9/11,4548.7202
2015/9/14,4518.1499
2015/9/15,4569.3701
2015/9/16,4645.8398
2015/9/17,4655.1401
2015/9/18,4535.8501
2015/9/21,4585.5
2015/9/22,4428.5098
2015/9/23,4432.8301
2015/9/24,4347.2402
2015/9/25,4480.6602
2015/9/28,4357.0498
2015/9/29,4343.73
2015/9/30,4455.29
2015/10/1,4426.54
2015/10/2,4458.8799
2015/10/5,4616.8999
2015/10/6,4660.6401
2015/10/7,4667.3398
2015/10/8,4675.9102
2015/10/9,4701.3901
2015/10/12,4688.7002
2015/10/13,4643.3799
2015/10/14,4609.0298
2015/10/15,4675.29
2015/10/16,4702.79
2015/10/19,4704.0698
2015/10/20,4673.8101
2015/10/21,4695.1001
2015/10/22,4802.1802
2015/10/23,4923.6401
2015/10/26,4897.1299
2015/10/27,4847.0698
2015/10/28,4890.5801
2015/10/29,4885.8198
2015/10/30,4897.6602
2015/11/2,4916.21
2015/11/3,4936.1802
2015/11/4,4948.29
2015/11/5,4980.04
2015/11/6,4984.1499
2015/11/9,4911.1699
2015/11/10,4912.1602
2015/11/11,4952.5098
2015/11/12,4856.6499
2015/11/13,4807.9502
2015/11/16,4804.3101
2015/11/17,4937.3101
2015/11/18,4906.7202
2015/11/19,4915.1001
2015/11/20,4910.9702
2015/11/23,4889.1201
2015/11/24,4820.2798
2015/11/25,4892.9902
2015/11/26,4946.02
2015/11/27,4930.1401
2015/11/30,4957.6001
2015/12/1,4914.5298
2015/12/2,4905.7598
2015/12/3,4730.21
2015/12/4,4714.79
2015/12/7,4756.4102
2015/12/8,4681.8599
2015/12/9,4637.4502
2015/12/10,4635.0601
2015/12/11,4549.5601
2015/12/14,4473.0698
2015/12/15,4614.3999
2015/12/16,4624.6699
2015/12/17,4677.54
2015/12/18,4625.2598
2015/12/21,4565.1699
2015/12/22,4567.6001
2015/12/23,4674.5298
2015/12/24,4663.1802
2015/12/28,4617.9502
2015/12/29,4701.3599
2015/12/30,4677.1401
2015/12/31,4637.0601
2016/1/4,4522.4502
2016/1/5,4537.6299
2016/1/6,4480.4702
2016/1/7,4403.5801
2016/1/8,4333.7598
2016/1/11,4312.7402
2016/1/12,4378.75
2016/1/13,4391.9399
2016/1/14,4312.8901
2016/1/15,4210.1602
2016/1/18,4189.5698
2016/1/19,4272.2598
2016/1/20,4124.9502
2016/1/21,4206.3999
2016/1/22,4336.6899
2016/1/25,4311.3301
2016/1/26,4356.8101
2016/1/27,4380.3599
2016/1/28,4322.1602
2016/1/29,4417.02
2016/2/1,4392.3301
2016/2/2,4283.9902
2016/2/3,4226.96
2016/2/4,4228.5298
2016/2/5,4200.6699
2016/2/8,4066.3101
2016/2/9,3997.54
2016/2/10,4061.2
2016/2/11,3896.71
2016/2/12,3995.0601
2016/2/15,4115.25
2016/2/16,4110.6602
2016/2/17,4233.4702
2016/2/18,4239.7598
2016/2/19,4223.04
2016/2/22,4298.7002
2016/2/23,4238.4199
2016/2/24,4155.3398
2016/2/25,4248.4502
2016/2/26,4314.5698
2016/2/29,4353.5498
2016/3/1,4406.8398
2016/3/2,4424.8901
2016/3/3,4416.0801
2016/3/4,4456.6201
2016/3/7,4442.29
2016/3/8,4404.02
2016/3/9,4425.6499
2016/3/10,4350.3501
2016/3/11,4492.79
2016/3/14,4506.5898
2016/3/15,4472.6299
2016/3/16,4463
2016/3/17,4442.8901
2016/3/18,4462.5098
2016/3/21,4427.7998
2016/3/22,4431.9702
2016/3/23,4423.98
2016/3/24,4329.6802
2016/3/29,4366.6699
2016/3/30,4444.4199
2016/3/31,4385.0601
2016/4/1,4322.2402
2016/4/4,4345.2202
2016/4/5,4250.2798
2016/4/6,4284.6401
2016/4/7,4245.9102
2016/4/8,4303.1201
2016/4/11,4312.6299
2016/4/12,4345.9102
2016/4/13,4490.3101
2016/4/14,4511.5098
2016/4/15,4495.1699
2016/4/18,4506.8398
2016/4/19,4566.48
2016/4/20,4591.9199
2016/4/21,4582.8301
2016/4/22,4569.6602
2016/4/25,4546.1201
2016/4/26,4533.1802
2016/4/27,4559.3999
2016/4/28,4557.3599
2016/4/29,4428.96
2016/5/2,4442.75
2016/5/3,4371.98
2016/5/4,4324.23
2016/5/5,4319.46
2016/5/6,4301.2402
2016/5/9,4322.8101
2016/5/10,4338.21
2016/5/11,4316.6699
2016/5/12,4293.27
2016/5/13,4319.9902
2016/5/16,4312.2798
2016/5/17,4297.5698
2016/5/18,4319.2998
2016/5/19,4282.54
2016/5/20,4353.8999
2016/5/23,4325.1001
2016/5/24,4431.52
2016/5/25,4481.6401
2016/5/26,4512.6401
2016/5/27,4514.7402
2016/5/30,4529.3999
2016/5/31,4505.6201
2016/6/1,4475.3901
2016/6/2,4466
2016/6/3,4421.7798
2016/6/6,4423.3799
2016/6/7,4475.8599
2016/6/8,4448.73
2016/6/9,4405.6099
2016/6/10,4306.7202
2016/6/13,4227.02
2016/6/14,4130.3301
2016/6/15,4171.5801
2016/6/16,4153.0098
2016/6/17,4193.8301
2016/6/20,4340.7598
2016/6/21,4367.2402
2016/6/22,4380.0298
2016/6/23,4465.8999
2016/6/24,4106.73
2016/6/27,4030.3
2016/6/28,4088.8501
2016/6/29,4195.3198
2016/6/30,4237.48
2016/7/1,4273.96
2016/7/4,4234.8599
2016/7/5,4163.4199
2016/7/6,4085.3
2016/7/7,4117.8501
2016/7/8,4190.6802
2016/7/11,4264.5298
2016/7/12,4331.3799
2016/7/13,4335.2598
2016/7/14,4385.52
2016/7/15,4372.5098
2016/7/18,4357.7402
2016/7/19,4330.1299
2016/7/20,4379.7598
2016/7/21,4376.25
2016/7/22,4381.1001
2016/7/25,4388
2016/7/26,4394.77
2016/7/27,4446.96
2016/7/28,4420.5801
2016/7/29,4439.8101
2016/8/1,4409.1699
2016/8/2,4327.9902
2016/8/3,4321.0801
2016/8/4,4345.6299
2016/8/5,4410.5498
2016/8/8,4415.46
2016/8/9,4468.0698
2016/8/10,4452.0098
2016/8/11,4503.9502
2016/8/12,4500.1899
2016/8/15,4497.8599
2016/8/16,4460.4399
2016/8/17,4417.6802
2016/8/18,4437.0601
2016/8/19,4400.52
2016/8/22,4389.9399
2016/8/23,4421.4502
2016/8/24,4435.4702
2016/8/25,4406.6099
2016/8/26,4441.8701
2016/8/29,4424.25
2016/8/30,4457.4902
2016/8/31,4438.2202
